stop_point_id,name,latitude,longitude,local_ref,wheelchair,shelter
n9275549239,Commissariat du 38ème,5.3778933,-4.0944739,,,
n9275549240,Au Marché,5.3730158,-4.096381,,,
n9275549241,Acipac,5.3687217,-4.0894273,,,
n9289149081,Lubafrique,5.3299724,-4.1044398,,,
n9289149082,Au marché,5.3301354,-4.1047912,,,
n9289149083,Collège Sebaco,5.3315531,-4.1102901,,,
n9289149084,Lubafrique,5.3320636,-4.1123995,,,
n9289149086,Lubafrique,5.3320776,-4.1123498,,,
n9289149087,Au marché,5.3302082,-4.1047704,,,
n9289149088,Lubafrique,5.3300735,-4.1043951,,,
n9289174932,Marché Bagnon,5.33779,-4.1117135,,,
n9289174934,Marché Bagnon,5.337806,-4.111637,,,
n9289193509,Gare 2 Plateaux Mobile,5.368456,-3.998698,,,no
n9289193510,2 Plateaux Vallons,5.3616855,-3.9900953,,,no
n9289193512,Gare 2 Plateaux Mobile,5.3684102,-3.998698,,,no
n9289210040,2 Plateaux Mobile,5.3691249,-3.9984199,,,no
n9289210041,CNPS 9ᵉ tranche,5.3834143,-3.9736491,,,no
n9289210042,CNPS 9ᵉ tranche,5.3834277,-3.9737644,,,no
n9289210044,2 Plateaux Mobile,5.3690181,-3.9981115,,,no
n9289220169,Carrefour Duncan,5.3773498,-3.9979157,,,no
n9289220170,Patisserie Abidjanaise,5.3803841,-3.994868,,,no
n9289220171,Les Oscars,5.3943641,-3.9920484,,,no
n9289220172,Pharmacie Notre Dame de Fatima,5.399925,-4.0014066,,,no
n9289220173,Pharmacie Saint Ambroise,5.3990064,-3.9942223,,,no
n9289258034,2 Plateaux Mobile,5.3682514,-3.998322,,,no
n9289258035,Banque Atlantique,5.3884479,-3.9928027,,,no
n9289258036,Grotte d'Or,5.4011627,-3.991245,,,no
n9289258037,Pétroci,5.4040466,-3.9870031,,,no
n9289258038,Au portail,5.4058638,-3.984274,,,no
n9289258039,Sococé,5.4129493,-3.9805886,,,
n9289258040,Eva Mama,5.4106075,-3.9840581,,,
n9289258041,Station Star Oil,5.4086675,-3.9869294,,,no
n9289276506,Espace Serfin,5.3878057,-3.9928691,,,no
n9289276507,Puissance 6,5.3878364,-3.9874376,,,
n9289796141,Belle-Ville,5.4313292,-3.9889422,,,no
n9289796142,Petro Ivoire Angré,5.4054016,-3.9905056,,,no
n9289796144,Petro Ivoire Angré,5.4052525,-3.9907321,,,no
n9289796145,Carrefour Batim,5.4082559,-3.9922603,,,no
n9289819787,Pharmacie Dokui,5.4052423,-4.0063781,,,no
n9289819790,A l'Ecole,5.3946552,-4.0061407,,,no
n9290026347,Dokui Azur,5.3987835,-4.0064672,,,no
n9290026348,A l'Ecole,5.3954135,-4.0061273,,,no
n9290026349,Eglise,5.3901109,-4.0054312,,,no
n9290026350,ZOO,5.3786637,-4.0068226,,,no
n9290026351,CIE,5.3764466,-4.0092708,,,no
n9290026352,Nouveau Pont,5.3736974,-4.0112147,,,no
n9290026353,Adjamé Liberté,5.3561585,-4.0160635,,,no
n9291194738,Station SHELL,5.4059232,-4.0063801,,,no
n9291194739,MTN,5.356973,-4.015924,,,no
n9291194740,MTN,5.3907905,-4.0056237,,,no
n9291194741,Abobo Gare Mairie,5.4218812,-4.0165195,,,no
n9293117896,Abobo Gare Mairie,5.4191189,-4.017296,,,
n9293117897,Banco,5.4124246,-4.0159884,,,
n9293117898,Plaque Anador,5.406809,-4.0164658,,,
n9293117899,Coco Service,5.4038771,-4.0179893,,,
n9293428943,Premium,5.3659491,-4.0823101,,,
n9293428944,Ivograin,5.3720758,-4.0860879,,,
n9293428945,Superette Bon Prix,5.379402,-4.0963662,,,
n9293428946,A l'entenne,5.3807559,-4.0986601,,,
n9293428947,A l'école,5.3805209,-4.1022885,,,
n9293428948,Yopougon Mênekré,5.3802272,-4.1047856,,,
n9293428949,Boulangerie,5.3801881,-4.103811,,,
n9293428950,Yopougon Mênekré,5.3802643,-4.1047823,,,
n9293428951,Dépôt de gaz,5.3802225,-4.1033729,,,
n9293428952,Orange blanc vert,5.3813514,-4.1015334,,,
n9293428953,A l'école,5.3803641,-4.1025124,,,
n9293428954,Au Terrain,5.3814068,-4.0998155,,,
n9293428963,Escalier,5.3809115,-4.0988878,,,
n9293428964,Carreaux Cassé,5.3801311,-4.09748,,,
n9293428965,Superette Bon Prix,5.3794227,-4.0963186,,,
n9293428966,Conteneur,5.3786557,-4.0958036,,,
n9293428967,Micao - Fin goudron,5.3778452,-4.0961771,,,
n9293675332,Gare N'dotre,5.4434414,-4.0696983,,,no
n9293675334,Gare N'dotre,5.4434474,-4.0696554,,,no
n9293675336,Carrefour Marché,5.4406205,-4.0688494,,,no
n9293675337,Bel Air,5.4030653,-4.0837504,,,no
n9293711889,Cap Nord,5.3554254,-3.9671387,,,
n9293711890,9 Kilo,5.3573228,-3.9641105,,,
n9293711892,Mosquée de la Riviera 3,5.3492806,-3.9539355,,,
n9293711894,Mosquée de la Riviera 3,5.3492325,-3.9540254,,,
n9294738196,Agripac,5.4443666,-4.0485504,,,no
n9294738197,Banco,5.4124086,-4.0159951,,,no
n9294738198,Plaque Anador,5.4068651,-4.0162969,,,
n9294738199,Coco service,5.4042482,-4.0177587,,,
n9294738200,Express,5.4001146,-4.0201378,,,
n9294738201,Université Première Porte,5.3882263,-4.0207359,,,no
n9294738202,Ancien Garage,5.3788746,-4.0247539,,,no
n9294738203,Après le Pont,5.3640464,-4.02921,,,no
n9294738206,Après le Pont,5.3640845,-4.0294933,,,no
n9294738207,Garage en Haut,5.3667135,-4.0295014,,,
n9294738208,Garage Machine,5.4019865,-4.0194753,,,
n9294738209,Banco,5.4115548,-4.016197,,,no
n9294738210,Saint Joseph,5.4194153,-4.0176085,,,
n9295537575,Glacier,5.4329558,-4.0260346,,,no
n9295537576,Abobo Gendarmerie,5.4267009,-4.0207145,,,no
n9295677644,Centre D'action Culturelle D'abobo,5.4208532,-4.0143422,,,no
n9295677645,Au terrain,5.4191175,-3.9908883,,,no
n9295677646,Arrët,5.4273938,-3.9896277,,,no
n9295677647,Paris Village,5.456661,-3.9729282,,,no
n9295677648,Arrët,5.4805695,-3.9683953,,,no
n9295677649,Quatre Croix,5.4797839,-3.9829959,,,no
n9295677650,Quatre Croix,5.4799074,-3.9830033,,,no
n9295677651,Arrët,5.4798847,-3.9824568,,,no
n9295677652,Arrët,5.483377,-3.9809346,,,no
n9295677653,Arrët,5.4866303,-3.9763735,,,no
n9295677654,Arrët,5.4817844,-3.9712626,,,no
n9295677655,Paris Village,5.4567371,-3.9727311,,,no
n9295677656,Bon Pain,5.4458399,-3.9779098,,,no
n9295677657,Centre D'action Culturelle D'abobo,5.4208826,-4.0143865,,,no
n9295712853,Escalier,5.3558667,-3.8819651,,,
n9295712854,Bon Prix,5.3510912,-3.8747916,,,
n9295712855,Carrefour,5.3221434,-3.8706516,,,
n9295712856,Anan,5.3265273,-3.8784193,,,
n9295712857,Anan,5.326576,-3.8783824,,,
n9295712858,Après l'église,5.3230414,-3.8717727,,,
n9295712859,Carrefour,5.3222088,-3.8707307,,,
n9295712860,Fromager,5.3266254,-3.8678527,,,
n9295712861,Django,5.3294489,-3.8661616,,,
n9295712862,Après le pont,5.3347127,-3.8625835,,,
n9295712866,Escalier,5.3558487,-3.8819101,,,
n9295724420,Carrefour Kone,5.4435082,-4.0665172,,,no
n9295724421,Bleu Blanc,5.4436157,-4.0639295,,,no
n9295724422,Agripac,5.4440983,-4.0494114,,,no
n9295791924,Marché Berlin,5.3439942,-3.8848418,,,
n9295791925,Marchoux,5.3324974,-3.8893975,,,
n9295791926,Marchoux,5.3325375,-3.8894404,,,
n9295791928,2 poteaux,5.3341352,-3.8874905,,,
n9295791929,Ecole,5.3357502,-3.885861,,,
n9295830190,Anonkoi Sodeci,5.4239059,-4.049968,,,no
n9295830191,Anonkoi Sodeci,5.4238779,-4.0500189,,,no
n9295830192,Deuxième,5.4255454,-4.0511515,,,no
n9295830193,Pasteur,5.4273358,-4.0523364,,,no
n9295830194,Onuci,5.4284339,-4.0528017,,,no
n9295830195,Onuci,5.4284152,-4.0526341,,,no
n9295830196,Mosquée,5.4293958,-4.0510958,,,no
n9295830197,Scierie,5.4321861,-4.0483526,,,no
n9295830198,Marché,5.4372134,-4.0459641,,,no
n9295830199,Gare Anokoi,5.4376573,-4.0448094,,,no
n9295830200,Gare Anokoi,5.4377394,-4.0449429,,,no
n9295913588,Pharmacie St André - Marché,5.351178,-3.8719712,,,
n9295913589,Ecole,5.3473324,-3.8482337,,,
n9295913590,2 panneaux,5.3460996,-3.8355428,,,
n9295913592,2 panneaux,5.3460886,-3.8355894,,,
n9295913593,Trésor,5.3463149,-3.8382626,,,
n9295913594,Cefan,5.3469399,-3.8454992,,,
n9295913595,Ecole,5.3472309,-3.8482605,,,
n9295913596,Panneau Orange,5.3473618,-3.8497974,,,
n9295913597,Haute tension,5.3476909,-3.8524763,,,
n9295913598,Distri,5.3479026,-3.8543327,,,
n9295913599,Ital,5.3484681,-3.8590664,,,
n9296225023,La Diva,5.3789013,-3.9669496,,,
n9296225024,Carrefour Belle Côte,5.3831553,-3.9682196,,,
n9296225025,Belle Côte,5.3872757,-3.9691436,,,
n9296225027,Belle Côte,5.3872937,-3.9690772,,,
n9296225028,La Poubelle,5.3750813,-3.96576,,,
n9296285892,Terminus 720,5.3648489,-3.9601515,,,
n9296285893,Sococé,5.3960751,-3.9568568,,,
n9296285894,Cité Sipim 6,5.3790642,-3.9587353,,,
n9296302620,Préfecture de police d'Abidjan,5.3840309,-4.0221235,,,no
n9296302621,Château,5.3960494,-4.0210972,,,no
n9296302622,Poubelle,5.4228016,-4.0187558,,,no
n9296302623,Marché de Poulet,5.4246379,-4.0194297,,,no
n9296302624,Unicafé,5.4559854,-4.0545616,,,no
n9296302625,Gare d'Anyama,5.4806916,-4.0531844,,,no
n9296302626,La Poste,5.4952185,-4.0516559,,,no
n9296302627,Escalier,5.4927755,-4.0515818,,,no
n9296302628,Poteau,5.4889439,-4.0515027,,,no
n9296302629,Carrefour Cissé,5.4826038,-4.0512887,,,no
n9296302630,Deuxième Porte,5.4806474,-4.0524586,,,
n9296302631,Carrefour Morgue,5.4722806,-4.0540215,,,
n9296302632,Super Marché,5.4555745,-4.0544301,,,
n9296302633,Mirador,5.3571275,-4.0266039,,,
n9296587950,Celeste,5.4147275,-4.0278502,,,no
n9296587951,1ère Boutique,5.4150452,-4.0319409,,,no
n9296587952,Kiosque,5.4148167,-4.0279452,,,no
n9296587953,Pharmacie,5.4145999,-4.0235496,,,no
n9296587954,Lavage,5.4119858,-4.0218288,,,no
n9297351451,Lavage,5.4115982,-4.021602,,,no
n9297351452,21ème,5.420133,-4.0240075,,,no
n9297351453,Pharmacie,5.4243905,-4.0239306,,,no
n9297351454,Banco,5.4116132,-4.0194691,,,no
n9297351455,21ème,5.4202285,-4.0239202,,,no
n9297351456,Deuxième,5.4223993,-4.0238788,,,no
n9297351457,Pharmacie,5.4243735,-4.0238222,,,no
n9297351458,Arrêt,5.4286952,-4.0241866,,,no
n9297351459,Boulangerie,5.4320146,-4.0275064,,,no
n9297351460,Bandji,5.4294941,-4.0302194,,,no
n9297351461,Bocabo,5.4278945,-4.0315125,,,no
n9297351462,Bocabo,5.4278393,-4.0314933,,,no
n9297674845,Centre D'action Culturelle D'abobo,5.4209327,-4.0145943,,,no
n9297674846,Carrefour Paweur,5.4252078,-3.990017,,,no
n9297674847,Carrefour Cimetière,5.4387284,-3.986506,,,no
n9297674848,Carrefour Garage,5.4426472,-3.9818112,,,no
n9297674849,Au Kiosque,5.4433172,-3.9809098,,,no
n9297674850,Paris Village,5.4564641,-3.9729974,,,no
n9297674851,Paris Village,5.4564193,-3.9729086,,,no
n9297674852,Soro,5.4536855,-3.9738926,,,no
n9297674853,Terre Rouge,5.4526579,-3.9742884,,,no
n9297674854,Carrefour Garage,5.4425378,-3.9817773,,,no
n9297674855,Centre D'action Culturelle D'abobo,5.4208387,-4.0145391,,,no
n9297833144,Hôpital d'Aboboté,5.4125091,-3.9952838,,,
n9297833145,Arrêt,5.4133255,-3.9800551,,,
n9297852824,Arrêt,5.4295269,-4.0099832,,,no
n9297852825,Arrêt,5.4295378,-4.0088997,,,no
n9297852826,Gare Agbekoi,5.4279115,-4.0068904,,,no
n9297852827,Gare Agbekoi,5.4277994,-4.0069306,,,no
n9297852828,Carrefour Eglise,5.4295607,-4.0072417,,,no
n9297852829,Arrêt,5.4295378,-4.007603,,,no
n9297852830,Au Carrefour,5.4295241,-4.0084065,,,no
n9297852831,Arrêt,5.4294716,-4.0094428,,,no
n9297852832,A la Boutique,5.4294225,-4.0108711,,,no
n9297852833,Arrêt,5.42811,-4.0113204,,,no
n9297894624,Carrefour Mauritanien,5.4085146,-4.0063309,,,no
n9297894625,SGBCI,5.4017317,-4.0065766,,,no
n9297894626,Carrefour Mauritanien,5.4084863,-4.0064243,,,no
n9297894627,Sodepalm,5.4125487,-4.0063786,,,no
n9299955047,Coco Service,5.4042216,-4.0180409,,,
n9299955048,PK 18 ancien marché,5.4496745,-4.052322,,,no
n9299955049,Ancien Garage,5.4405733,-4.0464658,,,no
n9299955050,Au Feu,5.4385219,-4.0398065,,,no
n9299955051,A l'Arrêt,5.4177531,-4.0168384,,,
n9300351932,Vridi Canal,5.2557513,-3.9970077,,,
n9300351935,Guichet,5.2652707,-4.0005134,,,
n9300351936,Au feu,5.2668764,-4.002243,,,
n9300351937,A l'Ecole,5.2678722,-4.0034062,,,
n9300351938,Au Feu de Comafrique,5.2770172,-4.0085426,,,
n9300351939,Arrêt,5.2794089,-4.008499,,,no
n9300351940,Arrêt,5.2897129,-4.0083911,,,no
n9300351946,CHU,5.2954764,-4.0048392,,,no
n9300351947,Palais,5.296461,-4.0062366,,,no
n9300351948,Deuxième Station,5.2987556,-4.0110302,,,no
n9300351949,Sitarail,5.3013615,-4.0137082,,,no
n9300351950,Arrêt,5.3044511,-4.0147721,,,no
n9300351951,Arrêt,5.3084221,-4.0162299,,,no
n9300351952,Mairie,5.3099737,-4.0128037,,,no
n9300351953,A la Station,5.3105408,-4.0111688,,,no
n9300351954,Djekanou,5.3219679,-4.0127256,,,no
n9300351955,Agripac,5.4446035,-4.0484077,,,no
n9300351956,Abobo Gendarmerie,5.4254904,-4.0196841,,,no
n9300351957,Garage en Haut,5.3661572,-4.0292178,,,
n9300351958,CIE,5.3110286,-4.0112299,,,
n9300351959,Dispensaire du Pont FHB,5.3087232,-4.0179108,,,
n9300351960,Direction Generale du Port,5.3051301,-4.0227205,,,
n9300351961,Au Feu,5.3000915,-4.0168025,,,
n9300351962,Arrêt,5.2938378,-4.0085003,,,
n9300351963,Feu Sotra,5.2866125,-4.0083273,,,
n9300351964,Au Feu,5.2769013,-4.0083849,,,
n9300351965,A l'Ecole,5.2680204,-4.0033705,,,
n9300351966,Sania,5.2670072,-4.0023053,,,
n9300530485,Château,5.2643069,-3.999198,,,no
n9300530486,Arrêt,5.2625466,-3.9983701,,,
n9300530488,Vridi Canal,5.2561418,-3.9971274,,,
n9300530489,Château,5.2640767,-3.999236,,,no
n9300530490,Copharmed,5.2856608,-4.0084155,,,no
n9300530491,Deuxième Station,5.2991309,-4.0117287,,,no
n9300530492,Moulin,5.3078974,-4.0194034,,,no
n9300530493,FIF,5.3095559,-4.0156605,,,no
n9300530494,A la Station,5.3269076,-4.0167859,,,no
n9300530495,Abobo Gendarmerie,5.4256147,-4.0203455,,,no
n9300679484,Ancienne Gendarmerie,5.4615789,-4.0536815,,,no
n9300679485,Belle-Ville,5.4722345,-4.0324762,,,no
n9300679487,Belle-Ville,5.4721951,-4.0324599,,,no
n9300679488,Koné,5.4696327,-4.0351355,,,no
n9300679489,Sylla,5.4680117,-4.0368467,,,no
n9300679490,Patate,5.4669626,-4.0380336,,,no
n9300679491,Chao,5.4661945,-4.038795,,,no
n9300679492,Adja,5.4605893,-4.0424909,,,no
n9300679493,Adja,5.4606491,-4.0423698,,,no
n9300679494,Arrêt,5.460342,-4.0426564,,,no
n9300679495,Batogoman,5.4609326,-4.048242,,,no
n9300679496,Ancienne Gendarmerie,5.4614469,-4.0524694,,,no
n9300723294,Liberté,5.355425,-4.0161653,,,no
n9300723295,Lavage,5.358311,-4.0165875,,,no
n9300723296,Boulangerie Samake,5.414621,-4.0063889,,,no
n9300723298,Willy Agban,5.362781,-4.0167842,,,no
